region	ring	station	sector	layer	subsector	roll	strip	rawId	eff	noise
1	2	1	6	1	6	1	29	637588102	0	0.396519
1	2	1	6	1	6	1	30	637588102	0	0.396519
1	2	1	6	1	6	1	31	637588102	0	0.396519
1	2	1	6	1	6	1	32	637588102	0	0.396519
0	-1	2	4	1	1	2	1	637600177	0	0.194817
0	-1	2	4	1	1	2	2	637600177	0	0.194817
0	-1	2	4	1	1	2	3	637600177	0	0.194817
0	-1	2	4	1	1	2	4	637600177	0	0.194817
0	-1	2	4	1	1	2	5	637600177	0	0.194817
0	-1	2	4	1	1	2	6	637600177	0	0.194817
0	-1	2	4	1	1	2	7	637600177	0	0.194817
0	-1	2	4	1	1	2	8	637600177	0	0.194817
0	-1	2	4	1	1	2	9	637600177	0	0.194817
0	-1	2	4	1	1	2	10	637600177	0	0.194817
0	-1	2	4	1	1	2	11	637600177	0	0.194817
0	-1	2	4	1	1	2	12	637600177	0	0.194817
0	-1	2	4	1	1	2	13	637600177	0	0.194817
0	-1	2	4	1	1	2	14	637600177	0	0.194817
0	-1	2	4	1	1	2	15	637600177	0	0.194817
0	-1	2	4	1	1	2	16	637600177	0	0.194817
0	-1	2	4	1	1	2	17	637600177	0	0.194817
0	-1	2	4	1	1	2	18	637600177	0	0.194817
0	-1	2	4	1	1	2	19	637600177	0	0.194817
0	-1	2	4	1	1	2	20	637600177	0	0.194817
0	-1	2	4	1	1	2	21	637600177	0	0.194817
0	-1	2	4	1	1	2	22	637600177	0	0.194817
0	-1	2	4	1	1	2	23	637600177	0	0.194817
0	-1	2	4	1	1	2	24	637600177	0	0.194817
0	-1	2	4	1	1	2	25	637600177	0	0.194817
0	-1	2	4	1	1	2	26	637600177	0	0.194817
0	-1	2	4	1	1	2	27	637600177	0	0.194817
0	-1	2	4	1	1	2	28	637600177	0	0.194817
0	-1	2	4	1	1	2	29	637600177	0	0.194817
0	-1	2	4	1	1	2	30	637600177	0	0.194817
0	-1	2	4	1	1	2	31	637600177	0	0.194817
0	-1	2	4	1	1	2	32	637600177	0	0.194817
0	-1	2	4	1	1	2	33	637600177	0	0.194817
0	-1	2	4	1	1	2	34	637600177	0	0.194817
0	-1	2	4	1	1	2	35	637600177	0	0.194817
0	-1	2	4	1	1	2	36	637600177	0	0.194817
0	-1	2	4	1	1	2	37	637600177	0	0.194817
0	-1	2	4	1	1	2	38	637600177	0	0.194817
0	-1	2	4	1	1	2	39	637600177	0	0.194817
0	-1	2	4	1	1	2	40	637600177	0	0.194817
0	-1	2	4	1	1	2	41	637600177	0	0.194817
0	-1	2	4	1	1	2	42	637600177	0	0.194817
0	-1	2	4	1	1	2	43	637600177	0	0.194817
0	-1	2	4	1	1	2	44	637600177	0	0.194817
0	-1	2	4	1	1	2	45	637600177	0	0.194817
0	-1	2	4	1	1	2	46	637600177	0	0.194817
0	-1	2	4	1	1	2	47	637600177	0	0.194817
0	-1	2	4	1	1	2	48	637600177	0	0.194817
0	-1	2	4	1	1	2	49	637600177	0	0.194817
0	-1	2	4	1	1	2	50	637600177	0	0.194817
0	-1	2	4	1	1	2	51	637600177	0	0.194817
0	-1	2	4	1	1	2	52	637600177	0	0.194817
0	-1	2	4	1	1	2	53	637600177	0	0.194817
0	-1	2	4	1	1	2	54	637600177	0	0.194817
0	-1	2	4	1	1	2	55	637600177	0	0.194817
0	-1	2	4	1	1	2	56	637600177	0	0.194817
0	-1	2	4	1	1	2	57	637600177	0	0.194817
0	-1	2	4	1	1	2	58	637600177	0	0.194817
0	-1	2	4	1	1	2	59	637600177	0	0.194817
0	-1	2	4	1	1	2	60	637600177	0	0.194817
0	-1	2	4	1	1	2	61	637600177	0	0.194817
0	-1	2	4	1	1	2	62	637600177	0	0.194817
0	-1	2	4	1	1	2	63	637600177	0	0.194817
0	-1	2	4	1	1	2	64	637600177	0	0.194817
0	-1	2	4	1	1	2	65	637600177	0	0.194817
0	-1	2	4	1	1	2	66	637600177	0	0.194817
0	-1	2	4	1	1	2	67	637600177	0	0.194817
0	-1	2	4	1	1	2	68	637600177	0	0.194817
0	-1	2	4	1	1	2	69	637600177	0	0.194817
0	-1	2	4	1	1	2	70	637600177	0	0.194817
0	-1	2	4	1	1	2	71	637600177	0	0.194817
0	-1	2	4	1	1	2	72	637600177	0	0.194817
0	-1	2	4	1	1	2	73	637600177	0	0.194817
0	-1	2	4	1	1	2	74	637600177	0	0.194817
0	-1	2	4	1	1	2	75	637600177	0	0.194817
0	-1	2	4	1	1	2	76	637600177	0	0.194817
0	-1	2	4	1	1	2	77	637600177	0	0.194817
0	-1	2	4	1	1	2	78	637600177	0	0.194817
0	-1	2	4	1	1	2	79	637600177	0	0.194817
0	-1	2	4	1	1	2	80	637600177	0	0.194817
0	-1	2	4	1	1	2	81	637600177	0	0.194817
0	-1	2	4	1	1	2	82	637600177	0	0.194817
0	-1	2	4	1	1	2	83	637600177	0	0.194817
0	-1	2	4	1	1	2	84	637600177	0	0.194817
0	-1	2	4	1	1	2	85	637600177	0	0.194817
0	-1	2	4	1	1	2	86	637600177	0	0.194817
0	-1	2	4	1	1	2	87	637600177	0	0.194817
0	-1	2	4	1	1	2	88	637600177	0	0.194817
0	-1	2	4	1	1	2	89	637600177	0	0.194817
0	-1	2	4	1	1	2	90	637600177	0	0.194817
-1	2	3	6	1	1	2	1	637600452	0	0.725517
-1	2	3	6	1	1	2	2	637600452	0	0.725517
-1	2	3	6	1	1	2	3	637600452	0	0.725517
-1	2	3	6	1	1	2	4	637600452	0	0.725517
-1	2	3	6	1	1	2	5	637600452	0	0.725517
-1	2	3	6	1	1	2	6	637600452	0	0.725517
-1	2	3	6	1	1	2	7	637600452	0	0.725517
-1	2	3	6	1	1	2	8	637600452	0	0.725517
-1	2	3	6	1	1	2	9	637600452	0	0.725517
-1	2	3	6	1	1	2	10	637600452	0	0.725517
-1	2	3	6	1	1	2	11	637600452	0	0.725517
-1	2	3	6	1	1	2	12	637600452	0	0.725517
-1	2	3	6	1	1	2	13	637600452	0	0.725517
-1	2	3	6	1	1	2	14	637600452	0	0.725517
-1	2	3	6	1	1	2	15	637600452	0	0.725517
-1	2	3	6	1	1	2	16	637600452	0	0.725517
-1	2	3	6	1	1	2	17	637600452	0	0.725517
-1	2	3	6	1	1	2	18	637600452	0	0.725517
-1	2	3	6	1	1	2	19	637600452	0	0.725517
-1	2	3	6	1	1	2	20	637600452	0	0.725517
-1	2	3	6	1	1	2	21	637600452	0	0.725517
-1	2	3	6	1	1	2	22	637600452	0	0.725517
-1	2	3	6	1	1	2	23	637600452	0	0.725517
-1	2	3	6	1	1	2	24	637600452	0	0.725517
-1	2	3	6	1	1	2	25	637600452	0	0.725517
-1	2	3	6	1	1	2	26	637600452	0	0.725517
-1	2	3	6	1	1	2	27	637600452	0	0.725517
-1	2	3	6	1	1	2	28	637600452	0	0.725517
-1	2	3	6	1	1	2	29	637600452	0	0.725517
-1	2	3	6	1	1	2	30	637600452	0	0.725517
-1	2	3	6	1	1	2	31	637600452	0	0.725517
-1	2	3	6	1	1	2	32	637600452	0	0.725517
-1	2	4	6	1	1	2	1	637600484	0	0.725517
-1	2	4	6	1	1	2	2	637600484	0	0.725517
-1	2	4	6	1	1	2	3	637600484	0	0.725517
-1	2	4	6	1	1	2	4	637600484	0	0.725517
-1	2	4	6	1	1	2	5	637600484	0	0.725517
-1	2	4	6	1	1	2	6	637600484	0	0.725517
-1	2	4	6	1	1	2	7	637600484	0	0.725517
-1	2	4	6	1	1	2	8	637600484	0	0.725517
-1	2	4	6	1	1	2	9	637600484	0	0.725517
-1	2	4	6	1	1	2	10	637600484	0	0.725517
-1	2	4	6	1	1	2	11	637600484	0	0.725517
-1	2	4	6	1	1	2	12	637600484	0	0.725517
-1	2	4	6	1	1	2	13	637600484	0	0.725517
-1	2	4	6	1	1	2	14	637600484	0	0.725517
-1	2	4	6	1	1	2	15	637600484	0	0.725517
-1	2	4	6	1	1	2	16	637600484	0	0.725517
-1	2	4	6	1	1	2	17	637600484	0	0.725517
-1	2	4	6	1	1	2	18	637600484	0	0.725517
-1	2	4	6	1	1	2	19	637600484	0	0.725517
-1	2	4	6	1	1	2	20	637600484	0	0.725517
-1	2	4	6	1	1	2	21	637600484	0	0.725517
-1	2	4	6	1	1	2	22	637600484	0	0.725517
-1	2	4	6	1	1	2	23	637600484	0	0.725517
-1	2	4	6	1	1	2	24	637600484	0	0.725517
-1	2	4	6	1	1	2	25	637600484	0	0.725517
-1	2	4	6	1	1	2	26	637600484	0	0.725517
-1	2	4	6	1	1	2	27	637600484	0	0.725517
-1	2	4	6	1	1	2	28	637600484	0	0.725517
-1	2	4	6	1	1	2	29	637600484	0	0.725517
-1	2	4	6	1	1	2	30	637600484	0	0.725517
-1	2	4	6	1	1	2	31	637600484	0	0.725517
-1	2	4	6	1	1	2	32	637600484	0	0.725517
0	0	2	11	1	1	2	1	637601077	0	0.194817
0	0	2	11	1	1	2	2	637601077	0	0.194817
0	0	2	11	1	1	2	3	637601077	0	0.194817
0	0	2	11	1	1	2	4	637601077	0	0.194817
0	0	2	11	1	1	2	5	637601077	0	0.194817
0	0	2	11	1	1	2	6	637601077	0	0.194817
0	0	2	11	1	1	2	7	637601077	0	0.194817
0	0	2	11	1	1	2	8	637601077	0	0.194817
0	0	2	11	1	1	2	9	637601077	0	0.194817
0	0	2	11	1	1	2	10	637601077	0	0.194817
0	0	2	11	1	1	2	11	637601077	0	0.194817
0	0	2	11	1	1	2	12	637601077	0	0.194817
0	0	2	11	1	1	2	13	637601077	0	0.194817
0	0	2	11	1	1	2	14	637601077	0	0.194817
0	0	2	11	1	1	2	15	637601077	0	0.194817
0	0	2	11	1	1	2	16	637601077	0	0.194817
0	0	2	11	1	1	2	17	637601077	0	0.194817
0	0	2	11	1	1	2	18	637601077	0	0.194817
0	0	2	11	1	1	2	19	637601077	0	0.194817
0	0	2	11	1	1	2	20	637601077	0	0.194817
0	0	2	11	1	1	2	21	637601077	0	0.194817
0	0	2	11	1	1	2	22	637601077	0	0.194817
0	0	2	11	1	1	2	23	637601077	0	0.194817
0	0	2	11	1	1	2	24	637601077	0	0.194817
0	0	2	11	1	1	2	25	637601077	0	0.194817
0	0	2	11	1	1	2	26	637601077	0	0.194817
0	0	2	11	1	1	2	27	637601077	0	0.194817
0	0	2	11	1	1	2	28	637601077	0	0.194817
0	0	2	11	1	1	2	29	637601077	0	0.194817
0	0	2	11	1	1	2	30	637601077	0	0.194817
0	0	2	11	1	1	2	31	637601077	0	0.194817
0	0	2	11	1	1	2	32	637601077	0	0.194817
0	0	2	11	1	1	2	33	637601077	0	0.194817
0	0	2	11	1	1	2	34	637601077	0	0.194817
0	0	2	11	1	1	2	35	637601077	0	0.194817
0	0	2	11	1	1	2	36	637601077	0	0.194817
0	0	2	11	1	1	2	37	637601077	0	0.194817
0	0	2	11	1	1	2	38	637601077	0	0.194817
0	0	2	11	1	1	2	39	637601077	0	0.194817
0	0	2	11	1	1	2	40	637601077	0	0.194817
0	0	2	11	1	1	2	41	637601077	0	0.194817
0	0	2	11	1	1	2	42	637601077	0	0.194817
0	0	2	11	1	1	2	43	637601077	0	0.194817
0	0	2	11	1	1	2	44	637601077	0	0.194817
0	0	2	11	1	1	2	45	637601077	0	0.194817
0	0	2	11	1	1	2	46	637601077	0	0.194817
0	0	2	11	1	1	2	47	637601077	0	0.194817
0	0	2	11	1	1	2	48	637601077	0	0.194817
0	0	2	11	1	1	2	49	637601077	0	0.194817
0	0	2	11	1	1	2	50	637601077	0	0.194817
0	0	2	11	1	1	2	51	637601077	0	0.194817
0	0	2	11	1	1	2	52	637601077	0	0.194817
0	0	2	11	1	1	2	53	637601077	0	0.194817
0	0	2	11	1	1	2	54	637601077	0	0.194817
0	0	2	11	1	1	2	55	637601077	0	0.194817
0	0	2	11	1	1	2	56	637601077	0	0.194817
0	0	2	11	1	1	2	57	637601077	0	0.194817
0	0	2	11	1	1	2	58	637601077	0	0.194817
0	0	2	11	1	1	2	59	637601077	0	0.194817
0	0	2	11	1	1	2	60	637601077	0	0.194817
0	0	2	11	1	1	2	61	637601077	0	0.194817
0	0	2	11	1	1	2	62	637601077	0	0.194817
0	0	2	11	1	1	2	63	637601077	0	0.194817
0	0	2	11	1	1	2	64	637601077	0	0.194817
0	0	2	11	1	1	2	65	637601077	0	0.194817
0	0	2	11	1	1	2	66	637601077	0	0.194817
0	0	2	11	1	1	2	67	637601077	0	0.194817
0	0	2	11	1	1	2	68	637601077	0	0.194817
0	0	2	11	1	1	2	69	637601077	0	0.194817
0	0	2	11	1	1	2	70	637601077	0	0.194817
0	0	2	11	1	1	2	71	637601077	0	0.194817
0	0	2	11	1	1	2	72	637601077	0	0.194817
0	0	2	11	1	1	2	73	637601077	0	0.194817
0	0	2	11	1	1	2	74	637601077	0	0.194817
0	0	2	11	1	1	2	75	637601077	0	0.194817
0	0	2	11	1	1	2	76	637601077	0	0.194817
0	0	2	11	1	1	2	77	637601077	0	0.194817
0	0	2	11	1	1	2	78	637601077	0	0.194817
0	0	2	11	1	1	2	79	637601077	0	0.194817
0	0	2	11	1	1	2	80	637601077	0	0.194817
0	0	2	11	1	1	2	81	637601077	0	0.194817
0	0	2	11	1	1	2	82	637601077	0	0.194817
0	0	2	11	1	1	2	83	637601077	0	0.194817
0	0	2	11	1	1	2	84	637601077	0	0.194817
0	0	2	11	1	1	2	85	637601077	0	0.194817
0	0	2	11	1	1	2	86	637601077	0	0.194817
0	0	2	11	1	1	2	87	637601077	0	0.194817
0	0	2	11	1	1	2	88	637601077	0	0.194817
0	0	2	11	1	1	2	89	637601077	0	0.194817
0	0	2	11	1	1	2	90	637601077	0	0.194817
0	-2	2	12	2	1	2	1	637603245	0	0.364124
0	-2	2	12	2	1	2	2	637603245	0	0.364124
0	-2	2	12	2	1	2	3	637603245	0	0.364124
0	-2	2	12	2	1	2	4	637603245	0	0.364124
0	-2	2	12	2	1	2	5	637603245	0	0.364124
0	-2	2	12	2	1	2	6	637603245	0	0.364124
0	-2	2	12	2	1	2	7	637603245	0	0.364124
0	-2	2	12	2	1	2	8	637603245	0	0.364124
0	-2	2	12	2	1	2	9	637603245	0	0.364124
0	-2	2	12	2	1	2	10	637603245	0	0.364124
0	-2	2	12	2	1	2	11	637603245	0	0.364124
0	-2	2	12	2	1	2	12	637603245	0	0.364124
0	-2	2	12	2	1	2	13	637603245	0	0.364124
0	-2	2	12	2	1	2	14	637603245	0	0.364124
0	-2	2	12	2	1	2	15	637603245	0	0.364124
0	-2	2	12	2	1	2	16	637603245	0	0.364124
0	-2	2	12	2	1	2	17	637603245	0	0.364124
0	-2	2	12	2	1	2	18	637603245	0	0.364124
0	-2	2	12	2	1	2	19	637603245	0	0.364124
0	-2	2	12	2	1	2	20	637603245	0	0.364124
0	-2	2	12	2	1	2	21	637603245	0	0.364124
0	-2	2	12	2	1	2	22	637603245	0	0.364124
0	-2	2	12	2	1	2	23	637603245	0	0.364124
0	-2	2	12	2	1	2	24	637603245	0	0.364124
0	-2	2	12	2	1	2	25	637603245	0	0.364124
0	-2	2	12	2	1	2	26	637603245	0	0.364124
0	-2	2	12	2	1	2	27	637603245	0	0.364124
0	-2	2	12	2	1	2	28	637603245	0	0.364124
0	-2	2	12	2	1	2	29	637603245	0	0.364124
0	-2	2	12	2	1	2	30	637603245	0	0.364124
0	-2	2	12	2	1	2	31	637603245	0	0.364124
0	-2	2	12	2	1	2	32	637603245	0	0.364124
0	-2	2	12	2	1	2	33	637603245	0	0.364124
0	-2	2	12	2	1	2	34	637603245	0	0.364124
0	-2	2	12	2	1	2	35	637603245	0	0.364124
0	-2	2	12	2	1	2	36	637603245	0	0.364124
0	-2	2	12	2	1	2	37	637603245	0	0.364124
0	-2	2	12	2	1	2	38	637603245	0	0.364124
0	-2	2	12	2	1	2	39	637603245	0	0.364124
0	-2	2	12	2	1	2	40	637603245	0	0.364124
0	-2	2	12	2	1	2	41	637603245	0	0.364124
0	-2	2	12	2	1	2	42	637603245	0	0.364124
0	-2	2	12	2	1	2	43	637603245	0	0.364124
0	-2	2	12	2	1	2	44	637603245	0	0.364124
0	-2	2	12	2	1	2	45	637603245	0	0.364124
0	-2	2	12	2	1	2	46	637603245	0	0.364124
0	-2	2	12	2	1	2	47	637603245	0	0.364124
0	-2	2	12	2	1	2	48	637603245	0	0.364124
0	-2	2	12	2	1	2	49	637603245	0	0.364124
0	-2	2	12	2	1	2	50	637603245	0	0.364124
0	-2	2	12	2	1	2	51	637603245	0	0.364124
0	-2	2	12	2	1	2	52	637603245	0	0.364124
0	-2	2	12	2	1	2	53	637603245	0	0.364124
0	-2	2	12	2	1	2	54	637603245	0	0.364124
0	-2	2	12	2	1	2	55	637603245	0	0.364124
0	-2	2	12	2	1	2	56	637603245	0	0.364124
0	-2	2	12	2	1	2	57	637603245	0	0.364124
0	-2	2	12	2	1	2	58	637603245	0	0.364124
0	-2	2	12	2	1	2	59	637603245	0	0.364124
0	-2	2	12	2	1	2	60	637603245	0	0.364124
0	-2	2	12	2	1	2	61	637603245	0	0.364124
0	-2	2	12	2	1	2	62	637603245	0	0.364124
0	-2	2	12	2	1	2	63	637603245	0	0.364124
0	-2	2	12	2	1	2	64	637603245	0	0.364124
0	-2	2	12	2	1	2	65	637603245	0	0.364124
0	-2	2	12	2	1	2	66	637603245	0	0.364124
0	-2	2	12	2	1	2	67	637603245	0	0.364124
0	-2	2	12	2	1	2	68	637603245	0	0.364124
0	-2	2	12	2	1	2	69	637603245	0	0.364124
0	-2	2	12	2	1	2	70	637603245	0	0.364124
0	-2	2	12	2	1	2	71	637603245	0	0.364124
0	-2	2	12	2	1	2	72	637603245	0	0.364124
0	-2	2	12	2	1	2	73	637603245	0	0.364124
0	-2	2	12	2	1	2	74	637603245	0	0.364124
0	-2	2	12	2	1	2	75	637603245	0	0.364124
0	-2	2	12	2	1	2	76	637603245	0	0.364124
0	-2	2	12	2	1	2	77	637603245	0	0.364124
0	-2	2	12	2	1	2	78	637603245	0	0.364124
0	-2	2	12	2	1	2	79	637603245	0	0.364124
0	-2	2	12	2	1	2	80	637603245	0	0.364124
0	-2	2	12	2	1	2	81	637603245	0	0.364124
0	-2	2	12	2	1	2	82	637603245	0	0.364124
0	-2	2	12	2	1	2	83	637603245	0	0.364124
0	-2	2	12	2	1	2	84	637603245	0	0.364124
1	3	1	3	1	2	2	1	637604106	0	0.195913
1	3	1	3	1	2	2	2	637604106	0	0.195913
1	3	1	3	1	2	2	3	637604106	0	0.195913
1	3	1	3	1	2	2	4	637604106	0	0.195913
1	3	1	3	1	2	2	5	637604106	0	0.195913
1	3	1	3	1	2	2	6	637604106	0	0.195913
1	3	1	3	1	2	2	7	637604106	0	0.195913
1	3	1	3	1	2	2	8	637604106	0	0.195913
1	3	1	3	1	2	2	9	637604106	0	0.195913
1	3	1	3	1	2	2	10	637604106	0	0.195913
1	3	1	3	1	2	2	11	637604106	0	0.195913
1	3	1	3	1	2	2	12	637604106	0	0.195913
1	3	1	3	1	2	2	13	637604106	0	0.195913
1	3	1	3	1	2	2	14	637604106	0	0.195913
1	3	1	3	1	2	2	15	637604106	0	0.195913
1	3	1	3	1	2	2	16	637604106	0	0.195913
1	3	1	3	1	2	2	17	637604106	0	0.195913
1	3	1	3	1	2	2	18	637604106	0	0.195913
1	3	1	3	1	2	2	19	637604106	0	0.195913
1	3	1	3	1	2	2	20	637604106	0	0.195913
1	3	1	3	1	2	2	21	637604106	0	0.195913
1	3	1	3	1	2	2	22	637604106	0	0.195913
1	3	1	3	1	2	2	23	637604106	0	0.195913
1	3	1	3	1	2	2	24	637604106	0	0.195913
1	3	1	3	1	2	2	25	637604106	0	0.195913
1	3	1	3	1	2	2	26	637604106	0	0.195913
1	3	1	3	1	2	2	27	637604106	0	0.195913
1	3	1	3	1	2	2	28	637604106	0	0.195913
1	3	1	3	1	2	2	29	637604106	0	0.195913
1	3	1	3	1	2	2	30	637604106	0	0.195913
1	3	1	3	1	2	2	31	637604106	0	0.195913
1	3	1	3	1	2	2	32	637604106	0	0.195913
1	2	1	3	1	3	2	1	637608198	0	0.583887
1	2	1	3	1	3	2	2	637608198	0	0.583887
1	2	1	3	1	3	2	3	637608198	0	0.583887
1	2	1	3	1	3	2	4	637608198	0	0.583887
1	2	1	3	1	3	2	5	637608198	0	0.583887
1	2	1	3	1	3	2	6	637608198	0	0.583887
1	2	1	3	1	3	2	7	637608198	0	0.583887
1	2	1	3	1	3	2	8	637608198	0	0.583887
1	2	1	3	1	3	2	9	637608198	0	0.583887
1	2	1	3	1	3	2	10	637608198	0	0.583887
1	2	1	3	1	3	2	11	637608198	0	0.583887
1	2	1	3	1	3	2	12	637608198	0	0.583887
1	2	1	3	1	3	2	13	637608198	0	0.583887
1	2	1	3	1	3	2	14	637608198	0	0.583887
1	2	1	3	1	3	2	15	637608198	0	0.583887
1	2	1	3	1	3	2	16	637608198	0	0.583887
1	2	1	3	1	3	2	17	637608198	0	0.583887
1	2	1	3	1	3	2	18	637608198	0	0.583887
1	2	1	3	1	3	2	19	637608198	0	0.583887
1	2	1	3	1	3	2	20	637608198	0	0.583887
1	2	1	3	1	3	2	21	637608198	0	0.583887
1	2	1	3	1	3	2	22	637608198	0	0.583887
1	2	1	3	1	3	2	23	637608198	0	0.583887
1	2	1	3	1	3	2	24	637608198	0	0.583887
1	2	1	3	1	3	2	25	637608198	0	0.583887
1	2	1	3	1	3	2	26	637608198	0	0.583887
1	2	1	3	1	3	2	27	637608198	0	0.583887
1	2	1	3	1	3	2	28	637608198	0	0.583887
1	2	1	3	1	3	2	29	637608198	0	0.583887
1	2	1	3	1	3	2	30	637608198	0	0.583887
1	2	1	3	1	3	2	31	637608198	0	0.583887
1	2	1	3	1	3	2	32	637608198	0	0.583887
-1	3	1	2	1	4	2	1	637612168	0	0.176194
-1	3	1	2	1	4	2	2	637612168	0	0.176194
-1	3	1	2	1	4	2	3	637612168	0	0.176194
-1	3	1	2	1	4	2	4	637612168	0	0.176194
-1	3	1	2	1	4	2	5	637612168	0	0.176194
-1	3	1	2	1	4	2	6	637612168	0	0.176194
-1	3	1	2	1	4	2	7	637612168	0	0.176194
-1	3	1	2	1	4	2	8	637612168	0	0.176194
-1	3	1	2	1	4	2	9	637612168	0	0.176194
-1	3	1	2	1	4	2	10	637612168	0	0.176194
-1	3	1	2	1	4	2	11	637612168	0	0.176194
-1	3	1	2	1	4	2	12	637612168	0	0.176194
-1	3	1	2	1	4	2	13	637612168	0	0.176194
-1	3	1	2	1	4	2	14	637612168	0	0.176194
-1	3	1	2	1	4	2	15	637612168	0	0.176194
-1	3	1	2	1	4	2	16	637612168	0	0.176194
-1	3	1	2	1	4	2	17	637612168	0	0.176194
-1	3	1	2	1	4	2	18	637612168	0	0.176194
-1	3	1	2	1	4	2	19	637612168	0	0.176194
-1	3	1	2	1	4	2	20	637612168	0	0.176194
-1	3	1	2	1	4	2	21	637612168	0	0.176194
-1	3	1	2	1	4	2	22	637612168	0	0.176194
-1	3	1	2	1	4	2	23	637612168	0	0.176194
-1	3	1	2	1	4	2	24	637612168	0	0.176194
-1	3	1	2	1	4	2	25	637612168	0	0.176194
-1	3	1	2	1	4	2	26	637612168	0	0.176194
-1	3	1	2	1	4	2	27	637612168	0	0.176194
-1	3	1	2	1	4	2	28	637612168	0	0.176194
-1	3	1	2	1	4	2	29	637612168	0	0.176194
-1	3	1	2	1	4	2	30	637612168	0	0.176194
-1	3	1	2	1	4	2	31	637612168	0	0.176194
-1	3	1	2	1	4	2	32	637612168	0	0.176194
1	2	1	2	1	5	2	1	637616262	0	0.585153
1	2	1	2	1	5	2	2	637616262	0	0.585153
1	2	1	2	1	5	2	3	637616262	0	0.585153
1	2	1	2	1	5	2	4	637616262	0	0.585153
1	2	1	2	1	5	2	5	637616262	0	0.585153
1	2	1	2	1	5	2	6	637616262	0	0.585153
1	2	1	2	1	5	2	7	637616262	0	0.585153
1	2	1	2	1	5	2	8	637616262	0	0.585153
1	2	1	2	1	5	2	9	637616262	0	0.585153
1	2	1	2	1	5	2	10	637616262	0	0.585153
1	2	1	2	1	5	2	11	637616262	0	0.585153
1	2	1	2	1	5	2	12	637616262	0	0.585153
1	2	1	2	1	5	2	13	637616262	0	0.585153
1	2	1	2	1	5	2	14	637616262	0	0.585153
1	2	1	2	1	5	2	15	637616262	0	0.585153
1	2	1	2	1	5	2	16	637616262	0	0.585153
1	2	1	2	1	5	2	17	637616262	0	0.585153
1	2	1	2	1	5	2	18	637616262	0	0.585153
1	2	1	2	1	5	2	19	637616262	0	0.585153
1	2	1	2	1	5	2	20	637616262	0	0.585153
1	2	1	2	1	5	2	21	637616262	0	0.585153
1	2	1	2	1	5	2	22	637616262	0	0.585153
1	2	1	2	1	5	2	23	637616262	0	0.585153
1	2	1	2	1	5	2	24	637616262	0	0.585153
1	2	1	2	1	5	2	25	637616262	0	0.585153
1	2	1	2	1	5	2	26	637616262	0	0.585153
1	2	1	2	1	5	2	27	637616262	0	0.585153
1	2	1	2	1	5	2	28	637616262	0	0.585153
1	2	1	2	1	5	2	29	637616262	0	0.585153
1	2	1	2	1	5	2	30	637616262	0	0.585153
1	2	1	2	1	5	2	31	637616262	0	0.585153
1	2	1	2	1	5	2	32	637616262	0	0.585153
1	2	1	5	1	5	2	1	637616646	0	0.585153
1	2	1	5	1	5	2	2	637616646	0	0.585153
1	2	1	5	1	5	2	3	637616646	0	0.585153
1	2	1	5	1	5	2	4	637616646	0	0.585153
1	2	1	5	1	5	2	5	637616646	0	0.585153
1	2	1	5	1	5	2	6	637616646	0	0.585153
1	2	1	5	1	5	2	7	637616646	0	0.585153
1	2	1	5	1	5	2	8	637616646	0	0.585153
1	2	1	5	1	5	2	9	637616646	0	0.585153
1	2	1	5	1	5	2	10	637616646	0	0.585153
1	2	1	5	1	5	2	11	637616646	0	0.585153
1	2	1	5	1	5	2	12	637616646	0	0.585153
1	2	1	5	1	5	2	13	637616646	0	0.585153
1	2	1	5	1	5	2	14	637616646	0	0.585153
1	2	1	5	1	5	2	15	637616646	0	0.585153
1	2	1	5	1	5	2	16	637616646	0	0.585153
1	2	1	5	1	5	2	17	637616646	0	0.585153
1	2	1	5	1	5	2	18	637616646	0	0.585153
1	2	1	5	1	5	2	19	637616646	0	0.585153
1	2	1	5	1	5	2	20	637616646	0	0.585153
1	2	1	5	1	5	2	21	637616646	0	0.585153
1	2	1	5	1	5	2	22	637616646	0	0.585153
1	2	1	5	1	5	2	23	637616646	0	0.585153
1	2	1	5	1	5	2	24	637616646	0	0.585153
1	2	1	5	1	5	2	25	637616646	0	0.585153
1	2	1	5	1	5	2	26	637616646	0	0.585153
1	2	1	5	1	5	2	27	637616646	0	0.585153
1	2	1	5	1	5	2	28	637616646	0	0.585153
1	2	1	5	1	5	2	29	637616646	0	0.585153
1	2	1	5	1	5	2	30	637616646	0	0.585153
1	2	1	5	1	5	2	31	637616646	0	0.585153
1	2	1	5	1	5	2	32	637616646	0	0.585153
1	2	1	6	1	6	2	1	637620870	0	0.536783
1	2	1	6	1	6	2	2	637620870	0	0.536783
1	2	1	6	1	6	2	3	637620870	0	0.536783
1	2	1	6	1	6	2	4	637620870	0	0.536783
1	2	1	6	1	6	2	5	637620870	0	0.536783
1	2	1	6	1	6	2	6	637620870	0	0.536783
1	2	1	6	1	6	2	7	637620870	0	0.536783
1	2	1	6	1	6	2	8	637620870	0	0.536783
1	2	1	6	1	6	2	9	637620870	0	0.536783
1	2	1	6	1	6	2	10	637620870	0	0.536783
1	2	1	6	1	6	2	11	637620870	0	0.536783
1	2	1	6	1	6	2	12	637620870	0	0.536783
1	2	1	6	1	6	2	13	637620870	0	0.536783
1	2	1	6	1	6	2	14	637620870	0	0.536783
1	2	1	6	1	6	2	15	637620870	0	0.536783
