region	ring	station	sector	layer	subsector	roll	nstrips_geom	nstrips_noise	eff_mean	eff_min	eff_max	n_dead	eta	phi	rawId
1	3	3	3	1	1	3	32	32	0.95136	0.95136	0.95136	0	1.36376	2.0944	637632842
1	2	3	3	1	3	1	32	32	0.991354	0.991354	0.991354	0	1.48328	2.44346	637575494
1	2	3	3	1	3	2	32	32	0.874038	0.874038	0.874038	0	1.60623	2.44346	637608262
1	2	3	3	1	3	3	32	32	0.95	0.95	0.95	0	1.73302	2.44346	637641030
1	3	3	3	1	3	1	32	32	0.730442	0.730442	0.730442	0	1.17273	2.44346	637575498
1	3	3	3	1	3	2	32	32	0.706235	0.706235	0.706235	0	1.25844	2.44346	637608266
1	3	3	3	1	3	3	32	32	0.991036	0.991036	0.991036	0	1.36376	2.44346	637641034
1	2	3	3	1	5	1	32	32	0.951801	0.951801	0.951801	0	1.48328	2.79253	637583686
1	2	3	3	1	5	2	32	32	0.939702	0.939702	0.939702	0	1.60623	2.79253	637616454
1	2	3	3	1	5	3	32	32	0.95	0.95	0.95	0	1.73302	2.79253	637649222
1	3	3	3	1	5	1	32	32	0.920965	0.920965	0.920965	0	1.17273	2.79253	637583690
1	3	3	3	1	5	2	32	32	0.931096	0.931096	0.931096	0	1.25844	2.79253	637616458
1	3	3	3	1	5	3	32	32	0.971903	0.971903	0.971903	0	1.36376	2.79253	637649226
1	2	3	4	1	1	1	32	32	0.970236	0.970236	0.970236	0	1.48328	3.14159	637567430
1	2	3	4	1	1	2	32	32	0.942381	0.942381	0.942381	0	1.60623	3.14159	637600198
1	2	3	4	1	1	3	32	32	0.95	0.95	0.95	0	1.73302	3.14159	637632966
1	3	3	4	1	1	1	32	32	0.841846	0.841846	0.841846	0	1.17273	3.14159	637567434
1	3	3	4	1	1	2	32	32	0.77978	0.77978	0.77978	0	1.25844	3.14159	637600202
1	3	3	4	1	1	3	32	32	0.892629	0.892629	0.892629	0	1.36376	3.14159	637632970
1	2	3	4	1	3	1	32	32	0.989677	0.989677	0.989677	0	1.48328	-2.79253	637575622
1	2	3	4	1	3	2	32	32	0.910971	0.910971	0.910971	0	1.60623	-2.79253	637608390
1	2	3	4	1	3	3	32	32	0.95	0.95	0.95	0	1.73302	-2.79253	637641158
1	3	3	4	1	3	1	32	32	0.923356	0.923356	0.923356	0	1.17273	-2.79253	637575626
1	3	3	4	1	3	2	32	32	0.93966	0.93966	0.93966	0	1.25844	-2.79253	637608394
1	3	3	4	1	3	3	32	32	0.992056	0.992056	0.992056	0	1.36376	-2.79253	637641162
1	2	3	4	1	5	1	32	32	0.953672	0.953672	0.953672	0	1.48328	-2.44346	637583814
1	2	3	4	1	5	2	32	32	0.94087	0.94087	0.94087	0	1.60623	-2.44346	637616582
1	2	3	4	1	5	3	32	32	0.95	0.95	0.95	0	1.73302	-2.44346	637649350
1	3	3	4	1	5	1	32	32	0.950615	0.950615	0.950615	0	1.17273	-2.44346	637583818
1	3	3	4	1	5	2	32	32	0.918199	0.918199	0.918199	0	1.25844	-2.44346	637616586
1	3	3	4	1	5	3	32	32	0.962741	0.962741	0.962741	0	1.36376	-2.44346	637649354
1	2	3	5	1	1	1	32	32	0.954536	0.954536	0.954536	0	1.48328	-2.0944	637567558
1	2	3	5	1	1	2	32	32	0.925228	0.925228	0.925228	0	1.60623	-2.0944	637600326
1	2	3	5	1	1	3	32	32	0.95	0.95	0.95	0	1.73302	-2.0944	637633094
1	3	3	5	1	1	1	32	32	0.881979	0.881979	0.881979	0	1.17273	-2.0944	637567562
1	3	3	5	1	1	2	32	32	0.757526	0.757526	0.757526	0	1.25844	-2.0944	637600330
1	3	3	5	1	1	3	32	32	0.87598	0.87598	0.87598	0	1.36376	-2.0944	637633098
1	2	3	5	1	3	1	32	32	0.978632	0.978632	0.978632	0	1.48328	-1.74533	637575750
1	2	3	5	1	3	2	32	32	0.932221	0.932221	0.932221	0	1.60623	-1.74533	637608518
1	2	3	5	1	3	3	32	32	0.95	0.95	0.95	0	1.73302	-1.74533	637641286
1	3	3	5	1	3	1	32	32	0.949571	0.949571	0.949571	0	1.17273	-1.74533	637575754
1	3	3	5	1	3	2	32	32	0.922606	0.922606	0.922606	0	1.25844	-1.74533	637608522
1	3	3	5	1	3	3	32	32	0.979684	0.979684	0.979684	0	1.36376	-1.74533	637641290
1	2	3	5	1	5	1	32	32	0.980211	0.980211	0.980211	0	1.48328	-1.39626	637583942
1	2	3	5	1	5	2	32	32	0.93187	0.93187	0.93187	0	1.60623	-1.39626	637616710
1	2	3	5	1	5	3	32	32	0.95	0.95	0.95	0	1.73302	-1.39626	637649478
1	3	3	5	1	5	1	32	32	0.932581	0.932581	0.932581	0	1.17273	-1.39626	637583946
1	3	3	5	1	5	2	32	32	0.911222	0.911222	0.911222	0	1.25844	-1.39626	637616714
1	3	3	5	1	5	3	32	32	0.945609	0.945609	0.945609	0	1.36376	-1.39626	637649482
1	2	3	6	1	1	1	32	32	0.926757	0.926757	0.926757	0	1.48328	-1.0472	637567686
1	2	3	6	1	1	2	32	32	0.729729	0.729729	0.729729	0	1.60623	-1.0472	637600454
1	2	3	6	1	1	3	32	32	0.95	0.95	0.95	0	1.73302	-1.0472	637633222
1	3	3	6	1	1	1	32	32	0.8912	0.8912	0.8912	0	1.17273	-1.0472	637567690
1	3	3	6	1	1	2	32	32	0.943785	0.943785	0.943785	0	1.25844	-1.0472	637600458
1	3	3	6	1	1	3	32	32	0.982078	0.982078	0.982078	0	1.36376	-1.0472	637633226
1	2	3	6	1	3	1	32	32	0.979129	0.979129	0.979129	0	1.48328	-0.698132	637575878
1	2	3	6	1	3	2	32	32	0.936644	0.936644	0.936644	0	1.60623	-0.698132	637608646
1	2	3	6	1	3	3	32	32	0.95	0.95	0.95	0	1.73302	-0.698132	637641414
1	3	3	6	1	3	1	32	32	0.808868	0.808868	0.808868	0	1.17273	-0.698132	637575882
1	3	3	6	1	3	2	32	32	0.82971	0.82971	0.82971	0	1.25844	-0.698132	637608650
1	3	3	6	1	3	3	32	32	0.923358	0.923358	0.923358	0	1.36376	-0.698132	637641418
1	2	3	6	1	5	1	32	32	0.955228	0.955228	0.955228	0	1.48328	-0.349066	637584070
1	2	3	6	1	5	2	32	32	0.926925	0.926925	0.926925	0	1.60623	-0.349066	637616838
1	2	3	6	1	5	3	32	32	0.95	0.95	0.95	0	1.73302	-0.349066	637649606
1	3	3	6	1	5	1	32	32	0.944115	0.944115	0.944115	0	1.17273	-0.349066	637584074
1	3	3	6	1	5	2	32	32	0.936102	0.936102	0.936102	0	1.25844	-0.349066	637616842
1	3	3	6	1	5	3	32	32	0.972157	0.972157	0.972157	0	1.36376	-0.349066	637649610
1	2	3	1	1	1	1	32	32	0.900304	0.900304	0.900304	0	1.48328	-1.15686e-15	637567046
1	2	3	1	1	1	2	32	32	0.588609	0.588609	0.588609	0	1.60623	-1.252e-15	637599814
1	2	3	1	1	1	3	32	32	0.95	0.95	0.95	0	1.73302	-1.36209e-15	637632582
1	3	3	1	1	1	1	32	32	0.841053	0.841053	0.841053	0	1.17273	-9.24436e-16	637567050
1	3	3	1	1	1	2	32	32	0.911821	0.911821	0.911821	0	1.25844	-9.70442e-16	637599818
1	3	3	1	1	1	3	32	32	0.969323	0.969323	0.969323	0	1.36376	-1.03177e-15	637632586
1	1	3	1	1	1	1	192	192	0.95	0.95	0.95	0	1.87169	0.0872665	637567042
1	1	3	1	1	1	2	192	192	0.95	0.95	0.95	0	1.98181	0.0872665	637599810
1	1	3	1	1	1	3	192	192	0.95	0.95	0.95	0	2.10737	0.0872665	637632578
1	1	3	1	1	1	4	192	192	0.95	0.95	0.95	0	2.25285	0.0872665	637665346
1	1	3	1	1	1	5	192	192	0.95	0.95	0.95	0	2.42512	0.0872665	637698114
1	1	3	1	1	3	1	192	192	0.95	0.95	0.95	0	1.87169	0.785398	637575234
1	1	3	1	1	3	2	192	192	0.95	0.95	0.95	0	1.98181	0.785398	637608002
1	1	3	1	1	3	3	192	192	0.95	0.95	0.95	0	2.10737	0.785398	637640770
1	1	3	1	1	3	4	192	192	0.95	0.95	0.95	0	2.25285	0.785398	637673538
1	1	3	1	1	3	5	192	192	0.95	0.95	0.95	0	2.42512	0.785398	637706306
1	1	3	2	1	2	1	192	192	0.95	0.95	0.95	0	1.87169	1.48353	637571266
1	1	3	2	1	2	2	192	192	0.95	0.95	0.95	0	1.98181	1.48353	637604034
1	1	3	2	1	2	3	192	192	0.95	0.95	0.95	0	2.10737	1.48353	637636802
1	1	3	2	1	2	4	192	192	0.95	0.95	0.95	0	2.25285	1.48353	637669570
1	1	3	2	1	2	5	192	192	0.95	0.95	0.95	0	2.42512	1.48353	637702338
1	1	3	3	1	1	1	192	192	0.95	0.95	0.95	0	1.87169	2.18166	637567298
1	1	3	3	1	1	2	192	192	0.95	0.95	0.95	0	1.98181	2.18166	637600066
1	1	3	3	1	1	3	192	192	0.95	0.95	0.95	0	2.10737	2.18166	637632834
1	1	3	3	1	1	4	192	192	0.95	0.95	0.95	0	2.25285	2.18166	637665602
1	1	3	3	1	1	5	192	192	0.95	0.95	0.95	0	2.42512	2.18166	637698370
1	1	3	3	1	3	1	192	192	0.95	0.95	0.95	0	1.87169	2.87979	637575490
1	1	3	3	1	3	2	192	192	0.95	0.95	0.95	0	1.98181	2.87979	637608258
1	1	3	3	1	3	3	192	192	0.95	0.95	0.95	0	2.10737	2.87979	637641026
1	1	3	3	1	3	4	192	192	0.95	0.95	0.95	0	2.25285	2.87979	637673794
1	1	3	3	1	3	5	192	192	0.95	0.95	0.95	0	2.42512	2.87979	637706562
1	1	3	4	1	2	1	192	192	0.95	0.95	0.95	0	1.87169	-2.70526	637571522
1	1	3	4	1	2	2	192	192	0.95	0.95	0.95	0	1.98181	-2.70526	637604290
1	1	3	4	1	2	3	192	192	0.95	0.95	0.95	0	2.10737	-2.70526	637637058
1	1	3	4	1	2	4	192	192	0.95	0.95	0.95	0	2.25285	-2.70526	637669826
1	1	3	4	1	2	5	192	192	0.95	0.95	0.95	0	2.42512	-2.70526	637702594
1	1	3	5	1	1	1	192	192	0.95	0.95	0.95	0	1.87169	-2.00713	637567554
1	1	3	5	1	1	2	192	192	0.95	0.95	0.95	0	1.98181	-2.00713	637600322
1	1	3	5	1	1	3	192	192	0.95	0.95	0.95	0	2.10737	-2.00713	637633090
1	1	3	5	1	1	4	192	192	0.95	0.95	0.95	0	2.25285	-2.00713	637665858
1	1	3	5	1	1	5	192	192	0.95	0.95	0.95	0	2.42512	-2.00713	637698626
1	1	3	5	1	3	1	192	192	0.95	0.95	0.95	0	1.87169	-1.309	637575746
1	1	3	5	1	3	2	192	192	0.95	0.95	0.95	0	1.98181	-1.309	637608514
1	1	3	5	1	3	3	192	192	0.95	0.95	0.95	0	2.10737	-1.309	637641282
1	1	3	5	1	3	4	192	192	0.95	0.95	0.95	0	2.25285	-1.309	637674050
1	1	3	5	1	3	5	192	192	0.95	0.95	0.95	0	2.42512	-1.309	637706818
1	1	3	6	1	2	1	192	192	0.95	0.95	0.95	0	1.87169	-0.610865	637571778
1	1	3	6	1	2	2	192	192	0.95	0.95	0.95	0	1.98181	-0.610865	637604546
1	1	3	6	1	2	3	192	192	0.95	0.95	0.95	0	2.10737	-0.610865	637637314
1	1	3	6	1	2	4	192	192	0.95	0.95	0.95	0	2.25285	-0.610865	637670082
1	1	3	6	1	2	5	192	192	0.95	0.95	0.95	0	2.42512	-0.610865	637702850
1	1	3	1	1	2	1	192	192	0.95	0.95	0.95	0	1.87603	0.436332	637571138
1	1	3	1	1	2	2	192	192	0.95	0.95	0.95	0	1.9862	0.436332	637603906
1	1	3	1	1	2	3	192	192	0.95	0.95	0.95	0	2.11179	0.436332	637636674
1	1	3	1	1	2	4	192	192	0.95	0.95	0.95	0	2.25731	0.436332	637669442
1	1	3	1	1	2	5	192	192	0.95	0.95	0.95	0	2.4296	0.436332	637702210
1	1	3	2	1	1	1	192	192	0.95	0.95	0.95	0	1.87603	1.13446	637567170
1	1	3	2	1	1	2	192	192	0.95	0.95	0.95	0	1.9862	1.13446	637599938
1	1	3	2	1	1	3	192	192	0.95	0.95	0.95	0	2.11179	1.13446	637632706
1	1	3	2	1	1	4	192	192	0.95	0.95	0.95	0	2.25731	1.13446	637665474
1	1	3	2	1	1	5	192	192	0.95	0.95	0.95	0	2.4296	1.13446	637698242
1	1	3	2	1	3	1	192	192	0.95	0.95	0.95	0	1.87603	1.8326	637575362
1	1	3	2	1	3	2	192	192	0.95	0.95	0.95	0	1.9862	1.8326	637608130
1	1	3	2	1	3	3	192	192	0.95	0.95	0.95	0	2.11179	1.8326	637640898
1	1	3	2	1	3	4	192	192	0.95	0.95	0.95	0	2.25731	1.8326	637673666
1	1	3	2	1	3	5	192	192	0.95	0.95	0.95	0	2.4296	1.8326	637706434
1	1	3	3	1	2	1	192	192	0.95	0.95	0.95	0	1.87603	2.53073	637571394
1	1	3	3	1	2	2	192	192	0.95	0.95	0.95	0	1.9862	2.53073	637604162
1	1	3	3	1	2	3	192	192	0.95	0.95	0.95	0	2.11179	2.53073	637636930
1	1	3	3	1	2	4	192	192	0.95	0.95	0.95	0	2.25731	2.53073	637669698
1	1	3	3	1	2	5	192	192	0.95	0.95	0.95	0	2.4296	2.53073	637702466
1	1	3	4	1	1	1	192	192	0.95	0.95	0.95	0	1.87603	-3.05433	637567426
1	1	3	4	1	1	2	192	192	0.95	0.95	0.95	0	1.9862	-3.05433	637600194
1	1	3	4	1	1	3	192	192	0.95	0.95	0.95	0	2.11179	-3.05433	637632962
1	1	3	4	1	1	4	192	192	0.95	0.95	0.95	0	2.25731	-3.05433	637665730
1	1	3	4	1	1	5	192	192	0.95	0.95	0.95	0	2.4296	-3.05433	637698498
1	1	3	4	1	3	1	192	192	0.95	0.95	0.95	0	1.87603	-2.35619	637575618
1	1	3	4	1	3	2	192	192	0.95	0.95	0.95	0	1.9862	-2.35619	637608386
1	1	3	4	1	3	3	192	192	0.95	0.95	0.95	0	2.11179	-2.35619	637641154
1	1	3	4	1	3	4	192	192	0.95	0.95	0.95	0	2.25731	-2.35619	637673922
1	1	3	4	1	3	5	192	192	0.95	0.95	0.95	0	2.4296	-2.35619	637706690
1	1	3	5	1	2	1	192	192	0.95	0.95	0.95	0	1.87603	-1.65806	637571650
1	1	3	5	1	2	2	192	192	0.95	0.95	0.95	0	1.9862	-1.65806	637604418
1	1	3	5	1	2	3	192	192	0.95	0.95	0.95	0	2.11179	-1.65806	637637186
1	1	3	5	1	2	4	192	192	0.95	0.95	0.95	0	2.25731	-1.65806	637669954
1	1	3	5	1	2	5	192	192	0.95	0.95	0.95	0	2.4296	-1.65806	637702722
1	1	3	6	1	1	1	192	192	0.95	0.95	0.95	0	1.87603	-0.959931	637567682
1	1	3	6	1	1	2	192	192	0.95	0.95	0.95	0	1.9862	-0.959931	637600450
1	1	3	6	1	1	3	192	192	0.95	0.95	0.95	0	2.11179	-0.959931	637633218
1	1	3	6	1	1	4	192	192	0.95	0.95	0.95	0	2.25731	-0.959931	637665986
1	1	3	6	1	1	5	192	192	0.95	0.95	0.95	0	2.4296	-0.959931	637698754
1	1	3	6	1	3	1	192	192	0.95	0.95	0.95	0	1.87603	-0.261799	637575874
1	1	3	6	1	3	2	192	192	0.95	0.95	0.95	0	1.9862	-0.261799	637608642
1	1	3	6	1	3	3	192	192	0.95	0.95	0.95	0	2.11179	-0.261799	637641410
1	1	3	6	1	3	4	192	192	0.95	0.95	0.95	0	2.25731	-0.261799	637674178
1	1	3	6	1	3	5	192	192	0.95	0.95	0.95	0	2.4296	-0.261799	637706946
1	2	4	1	1	2	1	32	32	0.926207	0.926207	0.926207	0	1.56017	0.174533	637571174
1	2	4	1	1	2	2	32	32	0.916506	0.916506	0.916506	0	1.68475	0.174533	637603942
1	2	4	1	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	0.174533	637636710
1	3	4	1	1	2	1	32	32	0.910626	0.910626	0.910626	0	1.24346	0.174533	637571178
1	3	4	1	1	2	2	32	32	0.83998	0.83998	0.83998	0	1.33122	0.174533	637603946
1	3	4	1	1	2	3	32	32	0.98475	0.98475	0.98475	0	1.43868	0.174533	637636714
1	2	4	1	1	4	1	32	32	0.826757	0.826757	0.826757	0	1.56017	0.523599	637579366
1	2	4	1	1	4	2	32	32	0.615723	0.615723	0.615723	0	1.68475	0.523599	637612134
1	2	4	1	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	0.523599	637644902
1	3	4	1	1	4	1	32	32	0.957227	0.957227	0.957227	0	1.24346	0.523599	637579370
1	3	4	1	1	4	2	32	32	0.724535	0.724535	0.724535	0	1.33122	0.523599	637612138
1	3	4	1	1	4	3	32	32	0.980944	0.980944	0.980944	0	1.43868	0.523599	637644906
1	2	4	1	1	6	1	32	32	0.953423	0.953423	0.953423	0	1.56017	0.872665	637587558
1	2	4	1	1	6	2	32	32	0.726015	0.726015	0.726015	0	1.68475	0.872665	637620326
1	2	4	1	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	0.872665	637653094
1	3	4	1	1	6	1	32	32	0.95516	0.95516	0.95516	0	1.24346	0.872665	637587562
1	3	4	1	1	6	2	32	32	0.875416	0.875416	0.875416	0	1.33122	0.872665	637620330
1	3	4	1	1	6	3	32	32	0.962247	0.962247	0.962247	0	1.43868	0.872665	637653098
1	2	4	2	1	2	1	32	32	0.859264	0.859264	0.859264	0	1.56017	1.22173	637571302
1	2	4	2	1	2	2	32	32	0.748542	0.748542	0.748542	0	1.68475	1.22173	637604070
1	2	4	2	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	1.22173	637636838
1	3	4	2	1	2	1	32	32	0.936791	0.936791	0.936791	0	1.24346	1.22173	637571306
1	3	4	2	1	2	2	32	32	0.805478	0.805478	0.805478	0	1.33122	1.22173	637604074
1	3	4	2	1	2	3	32	32	0.974824	0.974824	0.974824	0	1.43868	1.22173	637636842
1	2	4	2	1	4	1	32	32	0.958851	0.958851	0.958851	0	1.56017	1.5708	637579494
1	2	4	2	1	4	2	32	32	0.948971	0.948971	0.948971	0	1.68475	1.5708	637612262
1	2	4	2	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	1.5708	637645030
1	3	4	2	1	4	1	32	32	0.960911	0.960911	0.960911	0	1.24346	1.5708	637579498
1	3	4	2	1	4	2	32	32	0.740182	0.740182	0.740182	0	1.33122	1.5708	637612266
1	3	4	2	1	4	3	32	32	0.975119	0.975119	0.975119	0	1.43868	1.5708	637645034
1	2	4	2	1	6	1	32	32	0.964428	0.964428	0.964428	0	1.56017	1.91986	637587686
1	2	4	2	1	6	2	32	32	0.943872	0.943872	0.943872	0	1.68475	1.91986	637620454
1	2	4	2	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	1.91986	637653222
1	3	4	2	1	6	1	32	32	0.951672	0.951672	0.951672	0	1.24346	1.91986	637587690
1	3	4	2	1	6	2	32	32	0.841448	0.841448	0.841448	0	1.33122	1.91986	637620458
1	3	4	2	1	6	3	32	32	0.980734	0.980734	0.980734	0	1.43868	1.91986	637653226
1	2	4	3	1	2	1	32	32	0.894144	0.894144	0.894144	0	1.56017	2.26893	637571430
1	2	4	3	1	2	2	32	32	0.871357	0.871357	0.871357	0	1.68475	2.26893	637604198
1	2	4	3	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	2.26893	637636966
1	3	4	3	1	2	1	32	32	0.934225	0.934225	0.934225	0	1.24346	2.26893	637571434
1	3	4	3	1	2	2	32	32	0.838377	0.838377	0.838377	0	1.33122	2.26893	637604202
1	3	4	3	1	2	3	32	32	0.982689	0.982689	0.982689	0	1.43868	2.26893	637636970
1	2	4	3	1	4	1	32	32	0.887265	0.887265	0.887265	0	1.56017	2.61799	637579622
1	2	4	3	1	4	2	32	32	0.87483	0.87483	0.87483	0	1.68475	2.61799	637612390
1	2	4	3	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	2.61799	637645158
1	3	4	3	1	4	1	32	32	0.938156	0.938156	0.938156	0	1.24346	2.61799	637579626
1	3	4	3	1	4	2	32	32	0.665086	0.665086	0.665086	0	1.33122	2.61799	637612394
1	3	4	3	1	4	3	32	32	0.958743	0.958743	0.958743	0	1.43868	2.61799	637645162
1	2	4	3	1	6	1	32	32	0.816786	0.816786	0.816786	0	1.56017	2.96706	637587814
1	2	4	3	1	6	2	32	32	0.693615	0.693615	0.693615	0	1.68475	2.96706	637620582
1	2	4	3	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	2.96706	637653350
1	3	4	3	1	6	1	32	32	0.905988	0.905988	0.905988	0	1.24346	2.96706	637587818
1	3	4	3	1	6	2	32	32	0.852931	0.852931	0.852931	0	1.33122	2.96706	637620586
1	3	4	3	1	6	3	32	32	0.968314	0.968314	0.968314	0	1.43868	2.96706	637653354
1	2	4	4	1	2	1	32	32	0.905044	0.905044	0.905044	0	1.56017	-2.96706	637571558
1	2	4	4	1	2	2	32	32	0.876597	0.876597	0.876597	0	1.68475	-2.96706	637604326
1	2	4	4	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	-2.96706	637637094
1	3	4	4	1	2	1	32	32	0.886249	0.886249	0.886249	0	1.24346	-2.96706	637571562
1	3	4	4	1	2	2	32	32	0.833424	0.833424	0.833424	0	1.33122	-2.96706	637604330
1	3	4	4	1	2	3	32	32	0.983642	0.983642	0.983642	0	1.43868	-2.96706	637637098
1	2	4	4	1	4	1	32	32	0.896316	0.896316	0.896316	0	1.56017	-2.61799	637579750
1	2	4	4	1	4	2	32	32	0.893637	0.893637	0.893637	0	1.68475	-2.61799	637612518
1	2	4	4	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	-2.61799	637645286
1	3	4	4	1	4	1	32	32	0.968866	0.968866	0.968866	0	1.24346	-2.61799	637579754
1	3	4	4	1	4	2	32	32	0.78116	0.78116	0.78116	0	1.33122	-2.61799	637612522
1	3	4	4	1	4	3	32	32	0.976936	0.976936	0.976936	0	1.43868	-2.61799	637645290
1	2	4	4	1	6	1	32	32	0.93213	0.93213	0.93213	0	1.56017	-2.26893	637587942
1	2	4	4	1	6	2	32	32	0.656664	0.656664	0.656664	0	1.68475	-2.26893	637620710
1	2	4	4	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	-2.26893	637653478
1	3	4	4	1	6	1	32	32	0.816244	0.816244	0.816244	0	1.24346	-2.26893	637587946
1	3	4	4	1	6	2	32	32	0.808823	0.808823	0.808823	0	1.33122	-2.26893	637620714
1	3	4	4	1	6	3	32	32	0.934322	0.934322	0.934322	0	1.43868	-2.26893	637653482
1	2	4	5	1	2	1	32	32	0.919166	0.919166	0.919166	0	1.56017	-1.91986	637571686
1	2	4	5	1	2	2	32	32	0.836167	0.836167	0.836167	0	1.68475	-1.91986	637604454
1	2	4	5	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	-1.91986	637637222
1	3	4	5	1	2	1	32	32	0.782166	0.782166	0.782166	0	1.24346	-1.91986	637571690
1	3	4	5	1	2	2	32	32	0.848309	0.848309	0.848309	0	1.33122	-1.91986	637604458
1	3	4	5	1	2	3	32	32	0.962299	0.962299	0.962299	0	1.43868	-1.91986	637637226
1	2	4	5	1	4	1	32	32	0.983559	0.983559	0.983559	0	1.56017	-1.5708	637579878
1	2	4	5	1	4	2	32	32	0.950827	0.950827	0.950827	0	1.68475	-1.5708	637612646
1	2	4	5	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	-1.5708	637645414
1	3	4	5	1	4	1	32	32	0.704932	0.704932	0.704932	0	1.24346	-1.5708	637579882
1	3	4	5	1	4	2	32	32	0.65313	0.65313	0.65313	0	1.33122	-1.5708	637612650
1	3	4	5	1	4	3	32	32	0.962122	0.962122	0.962122	0	1.43868	-1.5708	637645418
1	2	4	5	1	6	1	32	32	0.901696	0.901696	0.901696	0	1.56017	-1.22173	637588070
1	2	4	5	1	6	2	32	32	0.942131	0.942131	0.942131	0	1.68475	-1.22173	637620838
1	2	4	5	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	-1.22173	637653606
1	3	4	5	1	6	1	32	32	0.790788	0.790788	0.790788	0	1.24346	-1.22173	637588074
1	3	4	5	1	6	2	32	32	0.664959	0.664959	0.664959	0	1.33122	-1.22173	637620842
1	3	4	5	1	6	3	32	32	0.928098	0.928098	0.928098	0	1.43868	-1.22173	637653610
1	2	4	6	1	2	1	32	32	0.904317	0.904317	0.904317	0	1.56017	-0.872665	637571814
1	2	4	6	1	2	2	32	32	0.87537	0.87537	0.87537	0	1.68475	-0.872665	637604582
1	2	4	6	1	2	3	32	32	0.95	0.95	0.95	0	1.81287	-0.872665	637637350
1	3	4	6	1	2	1	32	32	0.854092	0.854092	0.854092	0	1.24346	-0.872665	637571818
1	3	4	6	1	2	2	32	32	0.81542	0.81542	0.81542	0	1.33122	-0.872665	637604586
1	3	4	6	1	2	3	32	32	0.986069	0.986069	0.986069	0	1.43868	-0.872665	637637354
1	2	4	6	1	4	1	32	32	0.910991	0.910991	0.910991	0	1.56017	-0.523599	637580006
1	2	4	6	1	4	2	32	32	0.880183	0.880183	0.880183	0	1.68475	-0.523599	637612774
1	2	4	6	1	4	3	32	32	0.95	0.95	0.95	0	1.81287	-0.523599	637645542
1	3	4	6	1	4	1	32	32	0.839921	0.839921	0.839921	0	1.24346	-0.523599	637580010
1	3	4	6	1	4	2	32	32	0.828816	0.828816	0.828816	0	1.33122	-0.523599	637612778
1	3	4	6	1	4	3	32	32	0.979256	0.979256	0.979256	0	1.43868	-0.523599	637645546
1	2	4	6	1	6	1	32	32	0.960454	0.960454	0.960454	0	1.56017	-0.174533	637588198
1	2	4	6	1	6	2	32	32	0.508345	0.508345	0.508345	0	1.68475	-0.174533	637620966
1	2	4	6	1	6	3	32	32	0.95	0.95	0.95	0	1.81287	-0.174533	637653734
1	3	4	6	1	6	1	32	32	0.643413	0.643413	0.643413	0	1.24346	-0.174533	637588202
1	3	4	6	1	6	2	32	32	0.680112	0.680112	0.680112	0	1.33122	-0.174533	637620970
1	3	4	6	1	6	3	32	32	0.987421	0.987421	0.987421	0	1.43868	-0.174533	637653738
1	2	4	1	1	3	1	32	32	0.974969	0.974969	0.974969	0	1.56396	0.349066	637575270
1	2	4	1	1	3	2	32	32	0.949978	0.949978	0.949978	0	1.68861	0.349066	637608038
1	2	4	1	1	3	3	32	32	0.95	0.95	0.95	0	1.8168	0.349066	637640806
1	3	4	1	1	3	1	32	32	0.941681	0.941681	0.941681	0	1.24696	0.349066	637575274
1	3	4	1	1	3	2	32	32	0.898132	0.898132	0.898132	0	1.33482	0.349066	637608042
1	3	4	1	1	3	3	32	32	0.9711	0.9711	0.9711	0	1.44237	0.349066	637640810
1	2	4	1	1	5	1	32	32	0.9355	0.9355	0.9355	0	1.56396	0.698132	637583462
1	2	4	1	1	5	2	32	32	0.922801	0.922801	0.922801	0	1.68861	0.698132	637616230
1	2	4	1	1	5	3	32	32	0.95	0.95	0.95	0	1.8168	0.698132	637648998
1	3	4	1	1	5	1	32	32	0.938007	0.938007	0.938007	0	1.24696	0.698132	637583466
1	3	4	1	1	5	2	32	32	0.912766	0.912766	0.912766	0	1.33482	0.698132	637616234
1	3	4	1	1	5	3	32	32	0.959739	0.959739	0.959739	0	1.44237	0.698132	637649002
1	2	4	2	1	1	1	32	32	0.951786	0.951786	0.951786	0	1.56396	1.0472	637567206
1	2	4	2	1	1	2	32	32	0.913943	0.913943	0.913943	0	1.68861	1.0472	637599974
1	2	4	2	1	1	3	32	32	0.95	0.95	0.95	0	1.8168	1.0472	637632742
1	3	4	2	1	1	1	32	32	0.949391	0.949391	0.949391	0	1.24696	1.0472	637567210
1	3	4	2	1	1	2	32	32	0.914039	0.914039	0.914039	0	1.33482	1.0472	637599978
